timestamp,alert_type,severity,actions_taken,status
2026-02-06T16:16:25.928135,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928165,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928195,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928225,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928255,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928291,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928323,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928353,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928383,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928417,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928448,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928479,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928514,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928574,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928605,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928635,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928665,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928695,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928725,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928755,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928790,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928823,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928854,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928884,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928915,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928945,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.928975,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929005,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929041,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929073,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929111,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929143,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929174,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929205,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929236,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929266,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929296,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929326,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929356,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929386,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929417,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929447,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929510,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929582,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929618,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929651,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929683,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929714,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929751,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929785,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929822,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929854,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929885,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929915,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929946,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.929977,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930008,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930038,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930069,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930100,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930132,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930163,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930193,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930223,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930253,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930284,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930314,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930344,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930374,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930404,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930439,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930472,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930518,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930549,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930585,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930618,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930649,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930680,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930711,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930742,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930772,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930803,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930834,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930865,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930895,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930931,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930964,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.930995,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931025,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931056,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931086,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931116,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931146,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931177,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931213,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931245,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931277,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931313,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931347,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931378,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931409,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931441,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931472,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931525,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931564,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931598,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931631,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931663,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931694,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931725,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931755,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931786,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931817,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931848,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931878,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931908,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931938,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.931969,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932020,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932063,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932099,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932139,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932172,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932202,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932233,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932263,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932293,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932322,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932352,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932382,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932411,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932441,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932471,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932501,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932531,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932561,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932591,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932621,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932651,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932681,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932711,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932741,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932776,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932808,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932839,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932870,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932900,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932930,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932960,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
2026-02-06T16:16:25.932990,INTRUSION_DETECTED,HIGH,"BLOCK_SOURCE_IP,ISOLATE_AFFECTED_SERVICE,NOTIFY_SOC_TEAM",CONTAINED
